t,event,slug,data
35.1667,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [192.3, 138.5, 61.6], ""reason"": ""fits, no circle evidence: circ=0.67 sect=0.00 dome=0.15 flank=30.1mm elong=1.4 h/w=0.45"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
35.6167,escapement_release,lunchbox,"{""carrier"": 6, ""zone"": ""B"", ""t_land_est"": 36.505, ""len_m"": 0.192, ""bias"": 0.0}"
35.95,jam_detected,pen,"{""zone"": ""C"", ""pos"": [7.755, 2.635, 0.33]}"
35.95,jam_locate_failed,pen,
35.95,jam_located_state_observer,pen,
35.95,recovery_started,pen,"{""zone"": ""C""}"
36.0667,item_spawned,detergent,"{""zone_true"": ""B""}"
36.45,induction_landed,lunchbox,"{""carrier"": 6, ""offset_m"": -0.0598}"
36.45,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 6}"
38.0167,attached,pen,
38.1667,tilt_cmd,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""target_deg"": -28.51}"
38.5667,tilt_full,lunchbox,"{""carrier"": 6, ""tilt_ms"": 400.0}"
39.1833,discharge_confirmed,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 866.7}"
39.6333,released,pen,"{""zone"": ""C"", ""cycle_s"": 3.683}"
40.7333,job_done,pen,
40.7333,recovery_done,pen,"{""attempts"": 1}"
40.75,item_delivered,pen,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.449, 2.308, 0.159]}"
41.4167,item_detected,detergent,
41.5833,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.286, 5.705, 0.731]}"
41.9,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [249.9, 246.1, 176.6], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 dome=0.66 flank=89.3mm elong=1.0 h/w=0.71"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
42.75,escapement_release,detergent,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 43.705, ""len_m"": 0.25, ""bias"": 0.0}"
43.6667,induction_landed,detergent,"{""carrier"": 0, ""offset_m"": -0.0623}"
43.6667,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 0}"
43.9333,item_spawned,box_l,"{""zone_true"": ""C""}"
45.8167,tilt_cmd,detergent,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -38.4}"
46.2667,tilt_full,detergent,"{""carrier"": 0, ""tilt_ms"": 450.0}"
46.6667,discharge_confirmed,detergent,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 700.0}"
49.25,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.362, 5.713, 0.767]}"
49.2833,item_detected,box_l,
49.7667,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [391.7, 390.0, 300.9], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
50.0,escapement_release,box_l,"{""carrier"": 3, ""zone"": ""C"", ""t_land_est"": 50.905, ""len_m"": 0.392, ""bias"": -0.05}"
51.1,induction_landed,box_l,"{""carrier"": 3, ""offset_m"": -0.0237}"
51.1,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 3}"
51.2333,item_spawned,sack,"{""zone_true"": ""D""}"
51.25,tilt_cmd,box_l,"{""carrier"": 3, ""station"": ""C"", ""target_deg"": 37.84}"
51.7,tilt_full,box_l,"{""carrier"": 3, ""tilt_ms"": 450.0}"
52.0167,item_delivered,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.585, 2.472, 0.435]}"
56.6333,item_detected,sack,
57.1167,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 0.2, ""sensor_miss"": false, ""dims_mm"": [190.2, 171.4, 161.9], ""reason"": ""circle evidence: circ=0.77 sect=0.00 dome=0.51 flank=53.5mm elong=1.2 h/w=1.06"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
57.25,escapement_release,sack,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 58.105, ""len_m"": 0.19, ""bias"": 0.0}"
58.0167,induction_landed,sack,"{""carrier"": 6, ""offset_m"": -0.0367}"
58.0167,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 6}"
58.8833,item_spawned,cylinder,"{""zone_true"": ""D""}"
60.4667,tilt_cmd,sack,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 28.82}"
60.8667,tilt_full,sack,"{""carrier"": 6, ""tilt_ms"": 400.0}"
61.4,discharge_confirmed,sack,"{""carrier"": 6, ""station"": ""D"", ""latency_ms"": 783.3}"
61.4333,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.635, 2.478, 0.33]}"
64.25,item_detected,cylinder,
64.7333,item_classified,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [407.5, 43.0, 36.8], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.09 sect=0.58 dome=0.09 flank=6.6mm elong=11.1 h/w=1.17"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
65.6333,escapement_release,cylinder,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 66.505, ""len_m"": 0.407, ""bias"": -0.05}"
65.7833,item_spawned,box_s,"{""zone_true"": ""B""}"
66.4167,induction_landed,cylinder,"{""carrier"": 8, ""offset_m"": -0.03}"
66.4167,routing_cmd,cylinder,"{""zone"": ""D"", ""carrier"": 8}"
69.1167,tilt_cmd,cylinder,"{""carrier"": 8, ""station"": ""D"", ""target_deg"": 38.42}"
69.5667,tilt_full,cylinder,"{""carrier"": 8, ""tilt_ms"": 450.0}"
69.95,discharge_confirmed,cylinder,"{""carrier"": 8, ""station"": ""D"", ""latency_ms"": 666.7}"
69.9833,item_delivered,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.709, 2.484, 0.267]}"
71.1333,item_detected,box_s,
71.6167,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [293.6, 200.0, 195.1], ""reason"": ""fits, no circle evidence: circ=0.60 sect=0.00 dome=0.01 flank=46.7mm elong=1.5 h/w=1.02"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
71.6167,escapement_release,box_s,"{""carrier"": 3, ""zone"": ""B"", ""t_land_est"": 72.505, ""len_m"": 0.294, ""bias"": 0.0}"
72.25,item_spawned,plate,"{""zone_true"": ""D""}"
72.5,induction_landed,box_s,"{""carrier"": 3, ""offset_m"": -0.0782}"
72.5,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 3}"
74.6167,tilt_cmd,box_s,"{""carrier"": 3, ""station"": ""B"", ""target_deg"": -37.57}"
75.0667,tilt_full,box_s,"{""carrier"": 3, ""tilt_ms"": 450.0}"
75.45,discharge_confirmed,box_s,"{""carrier"": 3, ""station"": ""B"", ""latency_ms"": 666.7}"
77.6167,item_detected,plate,
78.0167,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.393, 5.706, 0.8]}"
78.1,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.7, 200.5, 26.3], ""reason"": ""circle evidence: circ=0.94 sect=0.00 dome=0.47 flank=18.2mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
78.7833,escapement_release,plate,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 79.705, ""len_m"": 0.201, ""bias"": 0.0}"
79.6333,induction_landed,plate,"{""carrier"": 6, ""offset_m"": -0.0477}"
79.6333,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 6}"
82.5167,tilt_cmd,plate,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 37.79}"
82.9667,tilt_full,plate,"{""carrier"": 6, ""tilt_ms"": 450.0}"
83.3667,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.84, 2.465, 0.235]}"
