t,event,slug,data
35.15,item_classified,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [192.2, 138.5, 61.6], ""reason"": ""fits, no circle evidence: circ=0.68 sect=0.00 dome=0.15 flank=29.9mm elong=1.4 h/w=0.45"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
35.6167,escapement_release,lunchbox,"{""carrier"": 6, ""zone"": ""B"", ""t_land_est"": 36.505, ""len_m"": 0.192, ""bias"": 0.0}"
36.0667,item_spawned,detergent,"{""zone_true"": ""B""}"
36.45,induction_landed,lunchbox,"{""carrier"": 6, ""offset_m"": -0.0489}"
36.45,routing_cmd,lunchbox,"{""zone"": ""B"", ""carrier"": 6}"
38.1667,tilt_cmd,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""target_deg"": -28.78}"
38.5667,tilt_full,lunchbox,"{""carrier"": 6, ""tilt_ms"": 400.0}"
39.2,discharge_confirmed,lunchbox,"{""carrier"": 6, ""station"": ""B"", ""latency_ms"": 883.3}"
41.4167,item_detected,detergent,
41.5833,item_delivered,lunchbox,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.292, 5.702, 0.731]}"
41.9,item_classified,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [249.4, 245.4, 176.6], ""reason"": ""fits, no circle evidence: circ=0.72 sect=0.00 dome=0.66 flank=88.3mm elong=1.0 h/w=0.71"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
42.75,escapement_release,detergent,"{""carrier"": 0, ""zone"": ""B"", ""t_land_est"": 43.705, ""len_m"": 0.249, ""bias"": 0.0}"
43.65,induction_landed,detergent,"{""carrier"": 0, ""offset_m"": -0.0601}"
43.65,routing_cmd,detergent,"{""zone"": ""B"", ""carrier"": 0}"
43.9333,item_spawned,box_l,"{""zone_true"": ""C""}"
45.8167,tilt_cmd,detergent,"{""carrier"": 0, ""station"": ""B"", ""target_deg"": -38.02}"
46.2667,tilt_full,detergent,"{""carrier"": 0, ""tilt_ms"": 450.0}"
46.6667,discharge_confirmed,detergent,"{""carrier"": 0, ""station"": ""B"", ""latency_ms"": 700.0}"
49.1833,item_delivered,detergent,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.376, 5.71, 0.767]}"
49.2833,item_detected,box_l,
49.7667,item_classified,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""correct"": true, ""n_reads"": 3, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [391.2, 390.0, 300.9], ""reason"": ""oversize (guard band 6 mm)"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
50.0,escapement_release,box_l,"{""carrier"": 3, ""zone"": ""C"", ""t_land_est"": 50.905, ""len_m"": 0.391, ""bias"": -0.05}"
51.0833,induction_landed,box_l,"{""carrier"": 3, ""offset_m"": -0.0187}"
51.0833,routing_cmd,box_l,"{""zone"": ""C"", ""carrier"": 3}"
51.2333,item_spawned,sack,"{""zone_true"": ""D""}"
51.2333,tilt_cmd,box_l,"{""carrier"": 3, ""station"": ""C"", ""target_deg"": 38.4}"
51.6833,tilt_full,box_l,"{""carrier"": 3, ""tilt_ms"": 450.0}"
52.0167,discharge_confirmed,box_l,"{""carrier"": 3, ""station"": ""C"", ""latency_ms"": 633.3}"
52.0833,item_delivered,box_l,"{""zone"": ""C"", ""zone_true"": ""C"", ""ok"": true, ""pos"": [7.596, 2.493, 0.477]}"
56.6833,item_detected,sack,
57.1667,item_classified,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 0.4, ""sensor_miss"": false, ""dims_mm"": [188.4, 172.4, 153.6], ""reason"": ""circle evidence: circ=0.78 sect=0.00 dome=0.55 flank=51.9mm elong=1.2 h/w=1.12"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
57.3,escapement_release,sack,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 58.105, ""len_m"": 0.188, ""bias"": 0.0}"
58.1667,induction_landed,sack,"{""carrier"": 6, ""offset_m"": -0.1136}"
58.1667,routing_cmd,sack,"{""zone"": ""D"", ""carrier"": 6}"
58.8833,item_spawned,cylinder,"{""zone_true"": ""D""}"
60.4667,tilt_cmd,sack,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 28.38}"
60.8667,tilt_full,sack,"{""carrier"": 6, ""tilt_ms"": 400.0}"
61.45,discharge_confirmed,sack,"{""carrier"": 6, ""station"": ""D"", ""latency_ms"": 833.3}"
61.4833,item_delivered,sack,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.569, 2.481, 0.337]}"
64.2333,item_detected,cylinder,
64.7167,item_classified,cylinder,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [408.1, 43.0, 36.8], ""reason"": ""ambiguous prism section on elongated item (safe side): circ=0.09 sect=0.60 dome=0.10 flank=6.6mm elong=11.1 h/w=1.17"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
65.6333,escapement_release,cylinder,"{""carrier"": 8, ""zone"": ""D"", ""t_land_est"": 66.505, ""len_m"": 0.408, ""bias"": -0.05}"
65.7833,item_spawned,box_s,"{""zone_true"": ""B""}"
66.4,induction_landed,cylinder,"{""carrier"": 8, ""offset_m"": -0.0274}"
66.4,routing_cmd,cylinder,"{""zone"": ""D"", ""carrier"": 8}"
69.1167,tilt_cmd_dead,cylinder,"{""carrier"": 8, ""station"": ""D""}"
70.9,discharge_missed,cylinder,"{""carrier"": 8, ""station"": ""D""}"
70.9,tilt_cmd_dead,cylinder,"{""carrier"": 8, ""station"": ""REVIEW""}"
71.1,end_line_callout,cylinder,"{""carrier"": 8}"
71.1167,item_delivered,cylinder,"{""zone"": ""MANUAL"", ""zone_true"": ""D"", ""ok"": false, ""pos"": [9.293, 2.996, 0.667]}"
71.1167,operator_removed,cylinder,"{""station"": [10.4, 0.6]}"
71.1333,item_detected,box_s,
71.6167,item_classified,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""correct"": true, ""n_reads"": 4, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [293.4, 200.0, 195.2], ""reason"": ""fits, no circle evidence: circ=0.60 sect=0.00 dome=0.01 flank=50.0mm elong=1.5 h/w=1.02"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
71.6167,escapement_release,box_s,"{""carrier"": 3, ""zone"": ""B"", ""t_land_est"": 72.505, ""len_m"": 0.293, ""bias"": 0.0}"
72.25,item_spawned,plate,"{""zone_true"": ""D""}"
72.5167,induction_landed,box_s,"{""carrier"": 3, ""offset_m"": -0.0904}"
72.5167,routing_cmd,box_s,"{""zone"": ""B"", ""carrier"": 3}"
74.6167,tilt_cmd,box_s,"{""carrier"": 3, ""station"": ""B"", ""target_deg"": -38.42}"
75.0667,tilt_full,box_s,"{""carrier"": 3, ""tilt_ms"": 450.0}"
75.4333,discharge_confirmed,box_s,"{""carrier"": 3, ""station"": ""B"", ""latency_ms"": 650.0}"
77.6,item_detected,plate,
77.9,item_delivered,box_s,"{""zone"": ""B"", ""zone_true"": ""B"", ""ok"": true, ""pos"": [8.375, 5.705, 0.8]}"
78.0833,item_classified,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""correct"": true, ""n_reads"": 5, ""confidence"": 1.0, ""sensor_miss"": false, ""dims_mm"": [200.5, 200.4, 26.6], ""reason"": ""circle evidence: circ=0.95 sect=0.00 dome=0.48 flank=26.0mm elong=1.0 h/w=0.13"", ""latency_ms"": 483.3, ""mode"": ""rtx_depth_dual_range""}"
78.8,escapement_release,plate,"{""carrier"": 6, ""zone"": ""D"", ""t_land_est"": 79.705, ""len_m"": 0.201, ""bias"": 0.0}"
79.6167,induction_landed,plate,"{""carrier"": 6, ""offset_m"": -0.0457}"
79.6167,routing_cmd,plate,"{""zone"": ""D"", ""carrier"": 6}"
82.5167,tilt_cmd,plate,"{""carrier"": 6, ""station"": ""D"", ""target_deg"": 38.42}"
82.9667,tilt_full,plate,"{""carrier"": 6, ""tilt_ms"": 450.0}"
83.4167,item_delivered,plate,"{""zone"": ""D"", ""zone_true"": ""D"", ""ok"": true, ""pos"": [8.864, 2.489, 0.25]}"
